mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,crackle,wheeze
-569.3617,93.51513,69.13432,48.227596,35.68835,29.216064,24.94529,21.645742,19.355164,17.506104,15.171172,12.552579,10.23034,0.0,1.0
-557.23083,126.028275,87.68198,62.530304,48.41342,38.104515,28.96267,22.043528,17.24334,13.879355,10.69613,7.509018,4.5678725,0.0,1.0
-552.44525,105.752525,44.68188,37.557137,34.365265,27.823153,24.797443,19.807102,17.428417,15.923192,13.293959,10.966662,9.50452,0.0,1.0
-543.6519,100.37122,53.33326,37.73652,35.28933,29.130888,24.376345,20.872782,17.094698,14.28611,11.750999,9.786637,8.771191,1.0,1.0
-540.10254,96.60285,53.210644,36.26301,33.76688,28.725378,23.421116,19.842838,16.746935,14.51487,12.510778,10.487972,9.091572,0.0,1.0
-538.23444,98.36506,55.801773,38.3428,35.165733,29.89012,24.620075,20.800978,17.082767,14.415399,12.417082,10.239964,8.50492,1.0,1.0
-545.2991,106.79932,52.395893,39.2843,36.6087,29.292423,24.933624,21.000792,17.444317,15.079245,12.63715,10.126628,8.260371,0.0,1.0
-538.22736,99.22911,55.66838,38.358685,35.82449,30.438015,24.674932,20.834734,17.685991,15.461437,13.064058,10.322865,8.572245,0.0,1.0
-544.97235,104.64803,52.136356,38.350433,36.523884,29.731379,25.272045,21.211906,17.700026,15.87857,13.198012,10.400255,8.777132,0.0,1.0
-529.61475,119.67342,51.745327,44.296375,39.552223,31.899424,25.775759,19.754726,16.903744,14.306944,11.651944,10.021316,8.327113,0.0,1.0
-522.2795,82.73041,61.853275,42.984093,31.625477,26.270485,23.377953,21.346563,19.847202,18.52205,16.829302,14.617641,12.285335,0.0,0.0
-516.46625,82.55894,63.925762,46.86499,35.25727,28.936762,25.166796,22.370117,20.20547,18.32516,16.17257,13.632303,11.082301,0.0,1.0
-530.89453,102.02385,69.40239,45.31968,33.624695,27.770643,23.529009,20.846556,19.098486,17.332256,15.128254,12.583138,10.161525,0.0,1.0
-533.8427,96.643814,67.441795,46.045357,36.12294,30.844511,26.264688,22.882425,20.555624,18.31258,15.838283,13.324206,10.973625,0.0,1.0
-477.41647,68.04055,59.646225,48.931683,38.74022,30.776371,25.419888,22.08494,19.798223,17.75507,15.580792,13.277907,11.075124,0.0,1.0
-511.38922,87.30592,68.41137,49.7955,36.913677,29.82513,25.684954,22.587257,20.128372,17.977125,15.830592,13.541224,11.048782,0.0,1.0
-521.655,94.697296,69.67198,48.744938,36.822983,30.637648,25.94496,22.14111,19.455355,17.421488,15.381742,13.041232,10.434255,0.0,1.0
-484.2323,163.8607,85.79593,48.308594,25.670734,14.211038,12.444792,15.986113,16.83367,14.171316,9.820583,7.1764417,5.1990848,0.0,1.0
-531.0084,86.78352,52.79032,34.93196,31.296705,27.83203,22.907413,19.526512,17.290663,15.412955,13.626812,11.664521,10.171163,1.0,0.0
-543.5525,105.5594,48.26319,37.280952,34.55126,27.494457,23.965927,19.500313,16.229906,14.491215,12.502435,10.965546,9.628265,0.0,1.0
-534.0989,93.720604,53.273132,36.233456,33.49612,28.9694,23.897324,20.354246,17.124943,14.670455,12.812645,11.1610365,9.804283,0.0,1.0
-535.8022,95.312325,51.63225,35.246296,32.893814,27.644266,22.496693,19.272957,16.469181,14.600393,12.802943,10.712518,9.379952,0.0,1.0
-540.83093,100.13885,49.047527,34.894455,33.516766,27.785221,23.918026,20.339424,16.575146,14.683356,13.052021,11.155878,9.698683,0.0,1.0
-535.001,102.23057,53.69084,38.675064,36.394104,29.65119,24.307264,20.369463,16.376116,14.039972,12.239387,10.26164,8.735585,0.0,1.0
-521.17426,92.908264,58.94169,41.375893,36.268345,31.748863,25.698593,20.824186,17.013714,14.042387,11.639515,9.461644,7.8568254,0.0,1.0
-531.4454,85.10771,59.16421,39.458416,29.644707,25.710794,23.15183,21.323566,20.136372,18.958647,17.293665,15.259925,13.222196,0.0,0.0
-514.60284,78.95946,62.219524,45.946014,34.25039,27.663097,23.834412,21.185507,19.237202,17.65235,15.919519,13.916197,11.830768,0.0,1.0
-532.2884,90.64174,64.43365,44.484463,34.608967,29.60631,25.420382,22.107517,19.931904,18.12252,15.925003,13.470545,11.198194,0.0,1.0
-533.951,89.88689,63.79206,42.992535,32.79215,27.990192,24.127363,21.100769,19.328732,17.967741,16.228441,14.066517,11.929797,0.0,1.0
-540.6322,94.75035,63.044872,41.388695,32.634285,28.233158,24.564428,22.167366,20.388334,18.569525,16.562798,14.315793,12.116305,0.0,1.0
-523.7746,91.1464,67.5951,47.604134,35.890347,29.557878,24.770721,21.119276,18.79556,17.081657,15.174665,12.883276,10.528958,0.0,1.0
-519.1754,106.71793,75.65534,52.219692,39.381065,32.30662,26.456009,21.817995,18.395662,15.697254,13.374231,11.083442,8.561907,0.0,1.0
-347.1133,159.45909,72.2593,23.885769,15.569627,18.850931,20.316582,19.848204,14.631028,7.73599,7.1774893,11.642842,13.075081,0.0,0.0
-335.96765,140.74998,79.537994,37.15704,20.332756,18.015059,21.237185,22.12004,15.273785,6.874619,5.4928455,9.2917,11.133243,0.0,1.0
-338.24335,142.01387,80.68291,35.39943,17.164795,15.922635,20.99564,23.422817,16.821077,7.2815256,5.327457,9.604635,11.648039,0.0,1.0
-358.29993,145.29799,81.219345,36.941166,21.19994,18.810951,19.815426,20.477364,15.884184,8.120723,5.2426906,8.291206,10.851501,0.0,1.0
-353.82303,142.47575,83.0947,40.390747,23.004236,19.70989,20.850891,20.937786,15.0532465,7.0441475,5.2452383,8.85958,10.580208,0.0,1.0
-332.3515,140.1751,78.77276,38.725437,22.825607,20.071697,22.824389,22.913774,16.54624,9.074335,7.205003,9.95968,11.226722,0.0,1.0
-350.0681,147.21992,82.82645,39.13032,23.193804,20.209442,21.275919,21.296347,14.972605,6.81744,5.4858713,9.187366,10.116645,0.0,1.0
-346.25323,144.42921,80.791824,36.986053,20.567566,18.514124,21.423014,22.700272,16.473835,7.973583,6.5547795,10.410781,11.412875,0.0,1.0
-340.5819,148.80844,83.41712,36.86635,18.796474,16.932325,20.164371,21.174473,15.306277,7.9039874,6.700745,9.3413925,9.411531,0.0,1.0
-330.2062,152.47815,82.057434,31.45794,14.163044,15.013112,19.179787,19.775913,14.269644,7.7003927,6.623273,9.11812,9.688249,0.0,1.0
-316.4088,155.31374,79.749084,29.533348,13.330987,14.134532,18.21363,18.396582,12.895732,7.544986,7.4428005,9.867755,9.808523,0.0,1.0
-331.5765,145.39554,79.07584,34.216206,17.908659,15.984632,19.288462,20.400677,14.0226345,6.1659017,5.046356,8.411666,9.82102,0.0,1.0
-296.28052,150.28421,65.3565,30.889551,17.281404,13.50999,14.889969,14.486713,11.916379,7.5446644,5.4894705,6.8488693,7.3642845,0.0,0.0
-394.7698,154.06856,82.23913,36.879063,20.451319,12.97573,15.288942,23.184736,17.5354,2.4262784,-1.5918453,8.6348915,11.026832,0.0,1.0
-378.85864,140.29378,82.427216,38.970753,18.252798,12.443053,17.73758,24.58253,18.04429,3.2555935,-1.0957475,7.0107017,11.390492,0.0,1.0
-408.82404,151.98602,78.263885,34.802437,21.842155,14.382963,15.084303,22.538988,18.0852,4.412453,-1.2866371,7.34969,10.0049515,0.0,1.0
-399.1654,149.00043,84.624504,41.54776,23.829472,14.949229,14.680182,20.012884,15.541878,3.251766,-1.5078578,6.142482,9.467132,0.0,1.0
-396.492,149.21701,84.07787,40.074486,21.505934,13.166564,15.685508,23.115248,17.390547,2.6907759,-2.0012245,7.1139984,10.4776945,0.0,1.0
-404.1713,156.45006,82.59607,39.290737,24.452156,14.846488,15.313559,22.919819,17.069681,1.6641552,-3.3123984,6.974242,9.339641,0.0,1.0
-397.56702,154.6638,82.59452,37.484444,21.588404,13.537352,15.580177,23.795383,17.880024,2.2566357,-2.7834194,7.135038,10.215263,0.0,1.0
-394.981,156.90677,83.45373,37.58056,21.566845,13.810458,15.570883,22.931908,16.933659,2.1387682,-2.4002013,6.472056,8.640634,0.0,1.0
-394.53094,166.47374,79.85924,30.197418,18.268711,13.01142,14.694771,21.59081,15.374318,1.5065821,-1.8761452,8.171216,9.285182,0.0,1.0
-362.5465,151.20055,84.34366,35.269806,14.677987,11.217202,15.636924,19.739037,13.812477,2.645819,0.13006213,6.5240736,9.380109,0.0,1.0
-373.77313,143.20824,81.29726,36.714695,16.311203,11.354763,16.313303,21.804247,15.736514,2.9416401,-0.85815793,5.6738367,9.193801,0.0,1.0
-307.23322,85.78386,49.94009,11.9659815,28.984516,9.908598,18.96408,14.776755,0.9818927,23.273535,2.7188954,9.232893,8.642476,0.0,0.0
-306.45676,83.51945,50.42907,13.083809,27.461575,12.174603,17.087275,15.716743,1.3377322,21.696789,4.7580547,8.001332,9.124899,0.0,0.0
-309.63483,84.91974,51.31264,10.579675,30.17417,10.364582,17.844347,15.549226,1.6387744,22.015982,3.6216617,10.029969,7.1819234,0.0,0.0
-309.0913,86.187065,50.61732,9.595918,31.155224,9.68074,17.954454,16.175055,1.42728,22.014406,2.647387,11.312032,6.5581527,0.0,0.0
-309.9688,85.98496,50.963135,10.457107,30.698374,9.829701,18.793932,15.118001,1.7193158,22.212921,1.2045947,12.769738,7.2764616,0.0,0.0
-309.3659,85.31529,51.80265,10.296239,29.961054,10.384897,18.06265,15.436801,1.9102801,22.103193,0.8130254,13.189524,7.670051,0.0,0.0
-310.528,86.91778,51.08214,9.370773,30.188572,11.117974,17.485647,15.549972,2.8623276,21.1358,1.7255372,13.464965,7.2318516,0.0,0.0
-313.04263,87.170105,51.36439,7.6373386,31.38445,11.563079,17.184195,16.897985,4.825638,21.555862,2.2029207,13.683388,6.1041436,0.0,0.0
-307.89252,84.54076,51.73515,9.0638685,27.718554,15.076334,14.486908,16.409147,3.8100324,18.857988,4.351923,10.474053,7.148557,0.0,0.0
-307.0643,83.77324,51.285633,10.035333,28.287573,14.135689,15.7985525,15.460875,3.556142,20.47686,3.0845397,12.083625,5.607909,0.0,0.0
-306.3371,80.30316,51.61336,11.540825,26.0141,17.056004,14.756691,15.471619,6.007011,19.035591,6.0295463,9.4293995,5.841929,0.0,0.0
-308.54935,82.12806,51.072926,11.436262,28.018522,14.733789,15.703079,16.067875,3.243821,20.829794,5.1672263,8.739541,6.7831163,0.0,0.0
-395.6314,122.82033,70.18427,52.71508,42.81713,30.707203,26.546528,20.066566,12.843707,13.885276,5.866428,10.165368,3.9408386,0.0,1.0
-396.77283,122.37643,78.347206,56.170143,45.805065,30.235186,23.662422,16.334085,9.6007185,10.22728,4.406885,7.4601946,3.4658704,0.0,1.0
-399.96326,126.6397,77.39085,57.485535,46.355385,29.984047,22.83999,15.065245,8.754377,9.654272,2.7965674,8.390648,3.4926121,0.0,1.0
-397.18246,120.70956,77.35926,55.19791,45.91312,29.647116,22.14683,14.7045765,8.714503,9.873609,4.460373,7.573655,3.3885121,0.0,1.0
-393.80984,123.58993,81.59741,58.119045,47.08656,29.90425,21.673805,14.201057,7.7698665,7.868435,2.4819264,6.084397,2.7062228,0.0,1.0
-405.21713,123.92765,75.70423,58.22854,47.736362,31.904907,24.68115,17.57308,10.042752,11.052242,3.382913,9.464634,2.8373275,0.0,1.0
-390.9411,123.25237,84.01699,59.150864,47.298027,30.985945,21.656713,14.607515,7.7841167,7.2914543,2.853098,6.04358,3.0048769,0.0,1.0
-394.19818,121.85213,80.63345,56.746956,46.48528,30.495102,22.738049,15.996844,9.6551695,9.861757,4.467001,7.668718,3.394948,0.0,1.0
-391.21408,127.181526,82.17897,57.696136,46.3437,28.934471,20.356627,13.7719,7.9709735,7.814979,2.7303336,6.448724,2.6628745,0.0,1.0
-391.5352,134.48055,82.80996,56.4913,43.37459,26.35283,19.839664,13.261377,7.270112,8.341082,2.2231903,6.8137474,2.3698463,0.0,1.0
-383.71628,134.19478,85.020485,55.235275,41.833244,26.489853,18.572107,12.356339,6.9744825,7.77095,4.106928,7.7562633,3.7765315,0.0,1.0
-389.34702,126.26334,82.75671,56.06977,44.247475,27.59393,19.49077,13.701726,7.6030307,7.8978696,3.6449203,7.2545094,3.4673305,0.0,1.0
-448.97104,134.8973,63.621952,30.053043,31.746725,24.756016,27.098608,21.63326,14.680003,17.18158,6.187271,15.011416,8.330682,0.0,1.0
-447.94696,126.799355,78.596695,41.11567,34.991127,26.514202,24.435831,19.292158,13.356459,14.129989,7.722058,11.960869,7.344732,0.0,1.0
-449.9053,136.09497,80.06017,39.73451,33.88605,22.55689,24.384918,20.346563,12.93106,13.276424,5.2784414,11.682098,6.155085,0.0,1.0
-456.36783,136.09532,73.09691,39.69312,37.504757,23.455812,22.266253,18.127846,12.275675,15.749322,4.656739,12.658283,4.3049836,0.0,1.0
-456.32825,136.65804,79.80564,43.9326,40.04669,25.896833,24.03864,17.028267,10.861996,13.89727,3.522965,10.570003,3.3906124,0.0,1.0
-462.8066,134.16122,77.93945,43.55966,38.363464,25.47008,25.60301,20.742329,12.308777,15.787973,5.2929506,14.437891,5.271573,0.0,1.0
-454.3723,136.09926,78.97276,42.05503,37.21099,25.259499,24.183128,18.088816,11.221681,12.882236,4.7011547,11.54371,4.3001,0.0,1.0
-454.3312,139.6888,77.39417,40.058304,35.675636,22.973679,23.244877,19.467497,13.151443,15.734631,6.3300076,13.606722,4.9777713,0.0,1.0
-448.49045,145.06125,80.003136,40.347343,34.491703,23.13844,21.892021,17.566227,10.628979,13.226205,4.7265673,10.903539,4.036181,0.0,1.0
-434.95273,155.16344,77.477,31.074448,29.68577,21.126308,21.281713,16.5902,9.040783,11.959255,3.6084666,11.719147,3.8824189,0.0,1.0
-428.0527,150.60437,78.99437,30.763548,27.384773,21.784073,20.149694,15.070407,9.287081,10.758294,5.926205,11.580863,6.050776,0.0,1.0
-445.8285,142.61284,80.04096,38.74247,33.588432,22.080416,21.872137,17.489416,11.330144,13.415931,5.6576324,12.066582,5.724381,0.0,1.0
-319.77356,181.01082,33.022945,-10.202309,17.60424,13.393335,13.501782,12.565301,3.9114282,0.020046014,-10.595389,10.066635,8.508656,0.0,0.0
-332.81564,170.48364,34.304287,-6.2223916,18.70739,13.104413,15.147161,16.787434,4.8967447,-2.1430464,-12.769562,8.10364,8.5159,0.0,1.0
-332.03726,171.84764,36.81545,-6.9687624,17.362297,10.949819,15.622813,18.11279,5.378259,-2.543834,-13.859803,7.974325,7.1219673,0.0,1.0
-339.04578,167.56502,37.43993,-5.050069,20.401512,12.029418,14.28795,14.771587,4.5092998,-0.119126715,-12.340162,8.179713,6.974067,0.0,0.0
-340.99185,166.24072,36.929615,-5.2069063,20.87448,13.109318,15.230874,15.833225,5.335326,-0.08719685,-12.173304,9.379467,7.283939,0.0,0.0
-337.1989,168.43736,38.05967,-4.1559596,20.421755,12.075053,14.9664,17.856056,7.2212844,0.16621676,-13.306423,8.863016,7.8159995,0.0,1.0
-332.9586,169.55772,34.112713,-5.4050593,20.835669,12.448816,14.266117,15.754399,5.4631453,-0.8557702,-11.501145,10.24799,7.2696714,0.0,1.0
-332.4604,171.46796,35.006058,-7.7279806,19.522293,11.781258,14.275241,16.486614,5.549009,-1.4786502,-11.75143,10.0288315,7.259279,0.0,1.0
-328.05606,173.86293,36.98579,-6.4513273,19.335665,13.698966,14.56506,17.434208,5.295653,-1.4511979,-10.670508,9.172331,7.1889796,0.0,1.0
-322.64087,178.29144,35.323338,-10.907891,17.569975,12.1819,12.362469,14.516777,4.1707716,0.2295256,-10.361792,8.9725,4.833991,0.0,1.0
-317.097,181.31395,35.694298,-11.2282505,15.869068,12.712059,12.135463,14.407506,4.8955584,-0.7841499,-9.124985,8.6437,5.844947,0.0,1.0
-327.03436,175.4629,37.186035,-7.704197,17.63502,11.193871,13.62096,16.71834,3.8887305,-2.134373,-10.832335,9.739093,7.049458,0.0,1.0
-377.6379,108.827255,56.582687,29.277897,24.188848,11.4949665,14.037727,12.105204,6.393726,14.070993,6.166524,11.609719,5.4931426,0.0,1.0
-363.33975,114.69474,62.41984,33.530415,29.543297,16.614557,19.72454,15.826226,8.778731,15.58252,5.363449,13.180086,6.106831,0.0,1.0
-359.18536,118.35174,66.823586,35.084126,29.8303,17.414545,19.016909,15.112625,7.460242,12.624861,3.17741,9.710822,4.164135,0.0,1.0
-354.52042,122.96262,72.046036,38.094456,34.20526,20.305027,21.545193,17.107914,9.148803,11.278117,0.2259289,7.6693935,3.3273404,0.0,1.0
-340.72366,138.71878,71.32209,32.447567,29.271542,14.854034,13.809869,8.944228,1.6314055,6.8119974,-2.817464,5.4945636,-1.9592029,0.0,1.0
-359.34665,122.92599,69.5481,34.747242,29.310635,14.752971,14.650197,11.640424,4.450904,8.299155,-0.06829626,8.367766,1.2187526,0.0,1.0
-357.2115,123.717834,67.37189,32.503647,29.250689,17.103716,17.057749,13.504,5.029558,7.7008457,-0.66737044,8.328253,1.4973654,0.0,1.0
-357.08047,124.23762,70.641205,35.09525,30.748955,15.630949,13.44976,9.814982,2.8074188,7.306958,-0.5395531,8.225477,1.9827778,0.0,1.0
-348.59204,129.84451,72.06212,32.172142,24.279766,11.997237,10.931358,9.185772,2.8041909,6.86865,-1.3142092,7.03111,2.9796598,0.0,1.0
-344.78284,134.94669,70.39222,30.30632,23.43272,11.81557,13.144157,8.981152,1.130086,6.1608543,-1.2670381,8.896346,3.4120846,0.0,1.0
-437.82712,104.00852,62.697124,31.113115,19.329365,20.089231,21.708532,20.045761,17.093164,14.839736,13.015319,10.989152,9.164756,0.0,0.0
-440.312,111.83604,63.848633,30.236046,20.05042,20.855612,21.907478,20.291418,16.603165,12.815798,10.176981,8.238054,6.850632,0.0,0.0
-442.81357,104.46429,65.49797,33.72969,21.211895,20.711449,21.386347,19.348553,16.212868,13.742094,11.717504,9.377953,7.264284,0.0,0.0
-444.5116,109.60166,66.01204,34.016712,22.724796,21.79712,21.029306,18.702812,16.588573,15.054907,12.84503,9.523992,6.705607,0.0,0.0
-449.28705,111.6338,66.48847,34.151363,22.641634,20.805372,19.604124,17.914667,16.303053,14.53152,12.113208,9.157057,6.8347783,0.0,0.0
-446.26065,107.78171,65.028694,34.135067,22.966944,20.911493,19.614305,17.866276,16.282764,14.854545,12.773666,9.707986,7.087647,0.0,0.0
-460.06592,112.170815,62.529087,31.138111,22.255669,21.611332,20.863655,18.830046,16.356056,14.392428,12.279249,9.443133,6.8639965,0.0,0.0
-452.77985,109.89143,64.55668,32.69459,22.146765,21.30833,20.808352,19.14911,17.2434,15.396534,12.870514,9.448526,6.722928,0.0,0.0
-364.85565,130.84413,20.22323,19.601648,26.3991,3.2865489,16.937174,19.613422,12.899495,11.454523,11.200502,10.195037,2.4714415,0.0,0.0
-357.2831,130.89839,18.38733,21.532146,27.053316,4.0966473,20.072111,19.791529,11.8309,12.240386,8.778876,7.1683264,2.7968006,1.0,0.0
-365.50916,129.0367,21.97553,23.054005,28.885334,4.819741,18.84256,19.475267,11.812149,12.479931,10.716238,7.5045133,0.75459653,1.0,0.0
-365.44174,130.36554,22.088985,25.18631,31.189325,6.721357,18.189848,17.450985,11.862246,13.064592,11.17885,7.2448816,-0.43872282,1.0,0.0
-367.31525,128.45815,26.73244,23.395815,30.886707,7.201211,16.964428,17.85012,11.398765,12.52658,10.060625,6.050337,0.40301985,1.0,0.0
-367.09207,124.66833,23.667217,23.182396,31.089018,6.2446995,15.4089,16.596365,10.224907,11.881768,10.40647,7.128129,0.57761925,0.0,0.0
-376.76694,127.01111,23.028358,20.498703,28.608322,7.477517,16.85019,17.69723,13.883563,12.064577,10.331798,8.33853,0.68001264,1.0,0.0
-370.21893,125.64363,24.195995,22.136898,29.635199,6.1452613,16.847736,18.759657,12.60078,12.961352,10.656207,7.3593493,0.7605719,1.0,0.0
-460.41702,148.37593,67.71255,22.461151,15.518913,18.983923,21.432476,18.946089,15.60515,14.030811,10.5671625,7.9891644,4.6929135,0.0,0.0
-434.63623,131.4287,69.85629,24.546314,12.300482,17.427732,21.050404,18.544147,14.617888,12.1888075,10.1287985,7.8326507,6.2077494,0.0,0.0
-439.36032,132.1263,72.564735,26.54092,12.742928,17.145323,20.440992,17.66111,13.975416,12.348009,10.853443,8.230794,5.543604,0.0,0.0
-438.58942,133.96503,71.243614,25.09282,13.385744,18.862318,21.347925,17.280626,12.967552,11.392213,10.221867,8.022961,5.4583187,1.0,0.0
-443.79913,138.31041,72.096725,24.180696,12.682873,18.03216,20.516655,17.016445,13.286664,11.818459,10.29132,8.206222,5.6087604,0.0,0.0
-441.73123,138.04292,71.07498,23.693316,12.546695,17.991188,20.761444,17.867174,14.483555,12.520847,9.849799,7.0512867,4.996784,0.0,0.0
-451.20068,131.81213,72.3949,27.459822,14.716901,18.753017,21.719791,18.701853,14.222461,11.6258335,9.581269,7.514826,5.22627,0.0,0.0
-430.11313,121.67616,73.33068,31.865429,15.203279,16.325016,19.595068,18.03855,14.295138,11.712462,9.874706,7.4626517,5.2429132,0.0,0.0
-369.21527,118.49832,-6.810731,14.2703085,35.136024,19.0761,9.054112,14.364019,12.971689,6.7829947,5.802134,8.778182,7.2843666,1.0,0.0
-353.3299,117.93567,-6.929591,15.8283615,38.152042,16.664587,10.250375,15.768414,13.544207,7.4493923,6.084817,9.39555,7.8423514,1.0,0.0
-358.06552,113.81377,3.565274,17.32744,40.09696,18.800781,10.5125885,15.801384,12.351505,7.431277,7.433661,9.427774,8.004968,1.0,0.0
-349.97,118.52526,5.4083605,20.208738,40.836697,17.814676,10.093217,15.364519,12.391295,7.330182,6.1297503,7.640825,6.3906765,1.0,0.0
-350.1416,112.57916,6.5289283,17.075716,40.24625,18.849087,9.698188,15.808824,11.631135,5.7668858,6.578337,7.577859,5.418526,1.0,0.0
-352.88907,118.29913,-4.215671,21.29768,41.00638,15.865235,9.8316555,15.254501,12.174848,7.016036,6.573442,9.441246,7.4025555,1.0,0.0
-363.63162,111.92334,3.4066405,15.913355,39.218803,19.45429,9.628315,14.713737,12.501456,6.791134,6.7463465,9.818667,7.401295,1.0,0.0
-359.14304,118.055016,-2.6146634,20.331842,38.657562,17.533964,10.697061,14.418399,12.0215435,7.866794,7.043806,9.233506,6.384506,1.0,0.0
-428.7115,126.114525,43.538925,31.63371,23.345293,26.363337,22.239233,15.991943,11.25621,11.994639,10.558738,8.957701,2.2430654,1.0,0.0
-418.7457,136.25284,47.195423,32.260582,23.02453,25.107243,20.763266,15.964223,11.241627,11.419329,8.712046,6.4225683,-0.033089623,1.0,0.0
-425.96033,129.7237,46.93151,34.798527,25.380886,27.467855,22.557438,16.228125,11.907186,12.03413,9.860766,7.2282043,0.4518635,1.0,0.0
-426.48166,128.3381,45.1486,33.575226,24.378492,26.696651,21.974842,15.747413,11.414149,12.918555,10.775176,9.211764,2.5350995,1.0,0.0
-422.4569,134.32472,49.097214,34.6518,23.70835,25.377926,21.08609,15.121132,10.30073,10.320114,8.476976,6.669281,0.21919273,1.0,0.0
-428.73563,126.365555,44.06072,32.760242,24.41618,26.427353,20.939423,15.448179,11.866117,13.057002,11.120337,9.193207,2.3805442,1.0,0.0
-431.3093,123.941864,43.926285,33.568607,23.943727,26.46894,22.050455,16.334684,11.850111,12.777949,10.8950405,8.778741,1.7833089,1.0,0.0
-428.323,127.64215,45.26609,32.956345,23.69364,26.044317,21.220621,16.154812,11.972145,12.9499035,10.103429,8.124928,1.2612734,1.0,0.0
-336.41653,130.2538,73.71057,38.59882,24.671467,19.78371,16.49605,12.941755,10.7975445,10.366187,10.589784,10.562968,9.164939,0.0,0.0
-327.42734,128.1363,75.26367,41.629753,28.028183,22.277983,18.258282,14.474007,11.721667,10.504611,10.514622,10.680889,10.145836,0.0,0.0
-342.74365,119.93867,75.54138,44.216915,27.465021,19.933405,16.741905,14.113513,12.039124,11.26702,11.304152,11.219794,10.637452,0.0,0.0
-332.50183,129.39403,75.62162,41.867287,27.549696,20.939686,17.018837,13.470867,10.829108,9.850013,10.043567,10.283472,9.977354,0.0,0.0
-341.68347,119.063065,75.53475,44.108124,27.845604,20.941872,17.864992,14.187939,10.653605,8.912063,8.875071,9.481889,9.817492,0.0,0.0
-340.2865,113.47947,68.02136,40.88012,29.19736,22.468496,18.301096,15.181906,12.96,12.119229,11.880192,11.179902,9.976032,0.0,0.0
-342.01352,114.494934,69.630196,41.10079,28.854788,23.113047,19.853489,16.81612,13.478789,10.695376,8.9318495,8.20622,8.152525,0.0,0.0
-348.2876,122.540825,77.21472,42.693485,27.18909,21.92946,18.631952,14.433159,10.783942,8.97787,8.539556,8.632872,8.639941,0.0,0.0
-424.8758,129.25473,89.170235,51.721184,28.995821,19.954268,16.237238,11.8829775,5.502646,-0.7433596,-3.6802516,-1.953582,2.6142235,0.0,0.0
-412.50555,133.19003,89.84826,50.097054,25.74385,15.220258,11.284605,8.270685,4.571201,0.8329626,-0.86960185,0.35904768,3.6056252,1.0,0.0
-416.5083,129.29895,90.40234,51.13284,25.111069,13.537299,9.904017,7.5841722,4.022152,0.40651667,-1.2456645,-0.25007358,2.7844918,1.0,0.0
-414.17087,120.83961,86.88685,52.19711,28.207045,16.459425,11.918551,9.168172,5.732497,2.213584,0.4883339,1.4712108,4.194388,1.0,0.0
-423.5541,118.65944,85.75992,52.298912,28.095844,15.956487,11.018409,8.134754,5.018269,2.0332875,0.4064151,1.0152131,3.4495373,0.0,0.0
-427.9736,127.03083,88.86249,52.41957,27.8171,15.50816,9.879956,6.4679375,4.034112,2.065987,0.9985591,1.7170002,3.6872938,0.0,0.0
-431.60257,119.91795,86.33683,51.83591,28.495426,17.566906,13.214862,9.966672,5.9016113,1.9554956,-0.23763068,0.15730631,2.674673,1.0,0.0
-426.0831,123.71841,87.76387,51.921288,27.722109,16.38322,12.015781,9.050743,5.4847894,2.1145608,0.30250955,0.68227786,2.9677923,1.0,0.0
-597.5559,75.3091,49.257484,33.654682,29.062744,29.906704,29.000961,23.545227,17.512136,14.699421,14.732319,15.630619,14.497488,0.0,0.0
-627.9449,75.70936,48.511368,36.64188,32.54331,28.69252,24.990288,21.597393,18.429182,16.129425,14.663459,13.40478,12.144787,0.0,0.0
-634.886,74.46376,45.503464,34.958023,33.20139,30.519758,26.848703,23.16493,19.362425,16.051104,14.107797,13.3062315,12.50087,0.0,0.0
-631.2853,77.653564,44.82893,34.010338,31.611147,28.132397,24.802658,21.654436,18.43833,15.707671,13.989622,12.877201,11.548243,0.0,0.0
-641.7166,77.68793,39.192753,34.602844,31.536234,26.773924,23.21702,20.4112,17.843273,14.909836,12.7155905,11.245574,10.3203,0.0,0.0
-646.6642,84.16592,36.51493,36.9533,29.577877,27.931711,22.90676,20.365555,17.51614,14.9405365,12.789594,12.526437,11.291068,0.0,0.0
-647.7645,86.91958,33.96133,34.73899,25.114618,26.439402,21.932404,20.438063,16.057758,14.955209,12.500281,12.373179,10.109386,0.0,0.0
-651.43854,85.79229,35.016186,34.152214,26.870535,26.494907,22.930605,21.203127,16.9617,14.756204,12.0781355,11.768738,10.351189,0.0,0.0
-617.77716,97.69043,49.591526,43.70843,33.70486,27.329565,20.65747,15.757402,13.154397,11.622478,9.859193,7.9623957,6.883056,0.0,0.0
-632.00934,70.155556,45.262585,34.17859,32.218956,32.049328,30.521723,27.787508,24.709253,22.105654,20.140772,18.85577,17.325054,0.0,0.0
-613.84796,62.309677,50.367935,40.915573,34.686096,30.843327,27.632227,24.418863,21.223154,18.62743,16.85783,15.568804,14.263245,0.0,0.0
-651.45886,81.39478,46.570457,38.54202,34.56987,30.543373,27.291792,23.750072,20.727451,18.477697,16.593142,15.165659,13.834214,0.0,0.0
-647.02234,82.1484,40.878254,35.02712,32.530243,29.983688,27.45607,23.88871,19.78243,17.655098,16.734678,15.595813,14.273145,0.0,0.0
